Timestamp,X,Y,Z,Label,Time_Sec
2025-04-06 14:34:31.743008,-0.49,0.88,-9.88,Idle,0.0
2025-04-06 14:34:31.764702,-0.53,0.92,-9.89,Idle,0.021694
2025-04-06 14:34:31.786396,-0.51,0.81,-9.88,Transition,0.043388
2025-04-06 14:34:31.808090,-0.5,0.87,-9.87,Transition,0.065082
2025-04-06 14:34:31.829784,-0.67,0.89,-9.9,Transition,0.086776
2025-04-06 14:34:31.851478,-0.49,0.88,-9.88,Transition,0.10847
2025-04-06 14:34:31.873172,-0.34,0.77,-9.84,Transition,0.130164
2025-04-06 14:34:31.894866,-0.4,0.74,-9.86,Transition,0.151858
2025-04-06 14:34:31.916560,-0.51,0.86,-9.88,Transition,0.173552
2025-04-06 14:34:31.938254,-0.58,0.96,-9.89,Transition,0.195246
2025-04-06 14:34:31.959948,-0.61,0.94,-9.89,Transition,0.21694
2025-04-06 14:34:31.981642,-0.55,0.82,-9.87,Transition,0.238634
2025-04-06 14:34:32.003336,-0.44,0.82,-9.87,Transition,0.260328
2025-04-06 14:34:32.025030,-0.47,0.82,-9.87,Transition,0.282022
2025-04-06 14:34:32.046724,-0.46,0.81,-9.87,Transition,0.303716
2025-04-06 14:34:32.068418,-0.53,0.86,-9.88,Transition,0.32541
2025-04-06 14:34:32.090112,-0.59,0.91,-9.88,Transition,0.347104
2025-04-06 14:34:32.111806,-0.58,0.91,-9.87,Transition,0.368798
2025-04-06 14:34:32.133500,-0.47,0.81,-9.88,Transition,0.390492
2025-04-06 14:34:32.155194,-0.46,0.82,-9.87,Transition,0.412186
2025-04-06 14:34:32.176888,-0.51,0.84,-9.87,Transition,0.43388
2025-04-06 14:34:32.198582,-0.52,0.86,-9.88,Transition,0.455574
2025-04-06 14:34:32.220276,-0.53,0.91,-9.87,Transition,0.477268
2025-04-06 14:34:32.241970,-0.52,0.85,-9.87,Transition,0.498962
2025-04-06 14:34:32.263664,-0.48,0.81,-9.88,Transition,0.520656
2025-04-06 14:34:32.285358,-0.48,0.85,-9.87,Transition,0.54235
2025-04-06 14:34:32.307052,-0.53,0.88,-9.88,Transition,0.564044
2025-04-06 14:34:32.328746,-0.52,0.84,-9.88,Transition,0.585738
2025-04-06 14:34:32.350440,-0.5,0.87,-9.87,Transition,0.607432
2025-04-06 14:34:32.372134,-0.51,0.88,-9.87,Transition,0.629126
2025-04-06 14:34:32.393828,-0.49,0.86,-9.88,Transition,0.65082
2025-04-06 14:34:32.415522,-0.48,0.89,-9.88,Transition,0.672514
2025-04-06 14:34:32.437216,-0.54,0.84,-9.86,Transition,0.694208
2025-04-06 14:34:32.458910,-0.48,0.86,-9.88,Transition,0.715902
2025-04-06 14:34:32.480604,-0.47,0.87,-9.87,Transition,0.737596
2025-04-06 14:34:32.502298,-0.51,0.85,-9.88,Transition,0.75929
2025-04-06 14:34:32.523992,-0.54,0.85,-9.88,Transition,0.780984
2025-04-06 14:34:32.545686,-0.5,0.91,-9.87,Transition,0.802678
2025-04-06 14:34:32.567380,-0.55,0.86,-9.88,Transition,0.824372
2025-04-06 14:34:32.589074,-0.55,0.85,-9.88,Transition,0.846066
2025-04-06 14:34:32.610768,-0.47,0.87,-9.87,Transition,0.86776
2025-04-06 14:34:32.632462,-0.48,0.85,-9.87,Transition,0.889454
2025-04-06 14:34:32.654156,-0.54,0.84,-9.88,Transition,0.911148
2025-04-06 14:34:32.675850,-0.51,0.84,-9.87,Transition,0.932842
2025-04-06 14:34:32.697544,-0.5,0.85,-9.87,Transition,0.954536
2025-04-06 14:34:32.719238,-0.53,0.88,-9.87,Transition,0.97623
2025-04-06 14:34:32.740932,-0.52,0.81,-9.88,Transition,0.997924
2025-04-06 14:34:32.762626,-0.52,0.8,-9.88,Transition,1.019618
2025-04-06 14:34:32.784320,-0.51,0.91,-9.88,Transition,1.041312
2025-04-06 14:34:32.806014,-0.55,0.87,-9.88,Transition,1.063006
2025-04-06 14:34:32.827708,-0.54,0.85,-9.87,Transition,1.0847
2025-04-06 14:34:32.849402,-0.51,0.85,-9.88,Transition,1.106394
2025-04-06 14:34:32.871096,-0.5,0.87,-9.87,Transition,1.128088
2025-04-06 14:34:32.892790,-0.51,0.86,-9.87,Transition,1.149782
2025-04-06 14:34:32.914484,-0.52,0.88,-9.88,Transition,1.171476
2025-04-06 14:34:32.936178,-0.49,0.85,-9.88,Transition,1.19317
2025-04-06 14:34:32.957872,-0.5,0.81,-9.87,Transition,1.214864
2025-04-06 14:34:32.979566,-0.5,0.89,-9.87,Transition,1.236558
2025-04-06 14:34:33.001260,-0.53,0.87,-9.88,Transition,1.258252
2025-04-06 14:34:33.022954,-0.52,0.83,-9.89,Transition,1.279946
2025-04-06 14:34:33.044648,-0.48,0.88,-9.87,Transition,1.30164
2025-04-06 14:34:33.066342,-0.51,0.87,-9.88,Transition,1.323334
2025-04-06 14:34:33.088036,-0.53,0.79,-9.87,Transition,1.345028
2025-04-06 14:34:33.109730,-0.47,0.87,-9.88,Transition,1.366722
2025-04-06 14:34:33.131424,-0.53,0.92,-9.88,Transition,1.388416
2025-04-06 14:34:33.153118,-0.56,0.85,-9.88,Transition,1.41011
2025-04-06 14:34:33.174812,-0.47,0.85,-9.87,Transition,1.431804
2025-04-06 14:34:33.196506,-0.51,0.83,-9.88,Transition,1.453498
2025-04-06 14:34:33.218200,-0.53,0.83,-9.88,Transition,1.475192
2025-04-06 14:34:33.239894,-0.53,0.87,-9.87,Transition,1.496886
2025-04-06 14:34:33.261588,-0.49,0.89,-9.87,Transition,1.51858
2025-04-06 14:34:33.283282,-0.51,0.82,-9.87,Transition,1.540274
2025-04-06 14:34:33.304976,-0.51,0.83,-9.88,Transition,1.561968
2025-04-06 14:34:33.326670,-0.49,0.9,-9.87,Transition,1.583662
2025-04-06 14:34:33.348364,-0.53,0.84,-9.86,Transition,1.605356
2025-04-06 14:34:33.370058,-0.52,0.86,-9.88,Transition,1.62705
2025-04-06 14:34:33.391752,-0.49,0.86,-9.87,Transition,1.648744
2025-04-06 14:34:33.413446,-0.49,0.88,-9.87,Transition,1.670438
2025-04-06 14:34:33.435140,-0.53,0.84,-9.89,Transition,1.692132
2025-04-06 14:34:33.456834,-0.47,0.88,-9.88,Transition,1.713826
2025-04-06 14:34:33.478528,-0.5,0.84,-9.87,Transition,1.73552
2025-04-06 14:34:33.500222,-0.55,0.86,-9.88,Transition,1.757214
2025-04-06 14:34:33.521916,-0.51,0.86,-9.87,Transition,1.778908
2025-04-06 14:34:33.543610,-0.52,0.88,-9.89,Transition,1.800602
2025-04-06 14:34:33.565304,-0.5,0.89,-9.88,Transition,1.822296
2025-04-06 14:34:33.586998,-0.48,0.84,-9.87,Transition,1.84399
2025-04-06 14:34:33.608692,-0.5,0.82,-9.86,Transition,1.865684
2025-04-06 14:34:33.630386,-0.52,0.88,-9.89,Transition,1.887378
2025-04-06 14:34:33.652080,-0.53,0.87,-9.89,Transition,1.909072
2025-04-06 14:34:33.673774,-0.51,0.81,-9.86,Transition,1.930766
2025-04-06 14:34:33.695468,-0.5,0.86,-9.88,Transition,1.95246
2025-04-06 14:34:33.717162,-0.49,0.86,-9.88,Transition,1.974154
2025-04-06 14:34:33.738856,-0.54,0.82,-9.88,Transition,1.995848
2025-04-06 14:34:33.760550,-0.53,0.88,-9.88,Transition,2.017542
2025-04-06 14:34:33.782244,-0.53,0.9,-9.89,Transition,2.039236
2025-04-06 14:34:33.803938,-0.51,0.8,-9.87,Transition,2.06093
2025-04-06 14:34:33.825632,-0.45,0.85,-9.86,Transition,2.082624
2025-04-06 14:34:33.847326,-0.58,0.9,-9.89,Transition,2.104318
2025-04-06 14:34:33.869020,-0.55,0.86,-9.87,Transition,2.126012
2025-04-06 14:34:33.890714,-0.45,0.83,-9.87,Transition,2.147706
2025-04-06 14:34:33.912408,-0.46,0.83,-9.87,Transition,2.1694
2025-04-06 14:34:33.934102,-0.56,0.85,-9.88,Transition,2.191094
2025-04-06 14:34:33.955796,-0.56,0.93,-9.88,Transition,2.212788
2025-04-06 14:34:33.977490,-0.53,0.87,-9.88,Transition,2.234482
2025-04-06 14:34:33.999184,-0.55,0.83,-9.89,Transition,2.256176
2025-04-06 14:34:34.020878,-0.49,0.98,-9.88,Transition,2.27787
2025-04-06 14:34:34.042572,-0.47,0.94,-9.9,Transition,2.299564
2025-04-06 14:34:34.064266,-0.62,0.56,-9.92,Transition,2.321258
2025-04-06 14:34:34.085960,-0.71,0.47,-9.98,Transition,2.342952
2025-04-06 14:34:34.107654,0.49,-0.58,-10.09,Transition,2.364646
2025-04-06 14:34:34.129348,-0.01,-3.54,-11.31,Transition,2.38634
2025-04-06 14:34:34.151042,-2.18,-3.88,-14.91,Transition,2.408034
2025-04-06 14:34:34.172736,-2.53,2.36,-17.39,Transition,2.429728
2025-04-06 14:34:34.194430,-0.69,4.93,-14.6,Transition,2.451422
2025-04-06 14:34:34.216124,1.11,3.71,-11.88,Transition,2.473116
2025-04-06 14:34:34.237818,0.12,0.45,-11.02,Transition,2.49481
2025-04-06 14:34:34.259512,-2.29,-1.33,-11.32,Transition,2.516504
2025-04-06 14:34:34.281206,-2.28,0.46,-11.76,Transition,2.538198
2025-04-06 14:34:34.302900,-2.13,1.1,-11.82,Transition,2.559892
2025-04-06 14:34:34.324594,-2.17,1.96,-11.98,Transition,2.581586
2025-04-06 14:34:34.346288,-1.7,1.47,-12.08,Transition,2.60328
2025-04-06 14:34:34.367982,-1.14,0.99,-11.83,Transition,2.624974
2025-04-06 14:34:34.389676,-0.81,0.23,-11.68,Transition,2.646668
2025-04-06 14:34:34.411370,-1.17,0.07,-12.09,Transition,2.668362
2025-04-06 14:34:34.433064,-0.83,0.51,-12.26,Transition,2.690056
2025-04-06 14:34:34.454758,-0.4,1.03,-12.07,Transition,2.71175
2025-04-06 14:34:34.476452,-0.35,1.34,-12.04,Transition,2.733444
2025-04-06 14:34:34.498146,-0.59,1.41,-12.02,Transition,2.755138
2025-04-06 14:34:34.519840,-0.8,1.24,-11.8,Transition,2.776832
2025-04-06 14:34:34.541534,-0.9,1.01,-11.41,Transition,2.798526
2025-04-06 14:34:34.563228,-0.96,0.92,-11.16,Transition,2.82022
2025-04-06 14:34:34.584922,-1.17,0.62,-10.8,Transition,2.841914
2025-04-06 14:34:34.606616,-1.34,0.64,-10.4,Transition,2.863608
2025-04-06 14:34:34.628310,-1.4,0.69,-10.25,Transition,2.885302
2025-04-06 14:34:34.650004,-1.29,0.71,-10.04,Transition,2.906996
2025-04-06 14:34:34.671698,-0.97,0.75,-9.75,Transition,2.92869
2025-04-06 14:34:34.693392,-0.73,0.73,-9.5,Transition,2.950384
2025-04-06 14:34:34.715086,-0.57,0.63,-9.17,Transition,2.972078
2025-04-06 14:34:34.736780,-0.46,0.74,-8.74,Transition,2.993772
2025-04-06 14:34:34.758474,-0.4,0.85,-7.94,Transition,3.015466
2025-04-06 14:34:34.780168,-0.7,0.85,-7.53,Exercise,3.03716
2025-04-06 14:34:34.801862,-0.88,0.79,-7.39,Exercise,3.058854
2025-04-06 14:34:34.823556,-1.08,0.55,-6.72,Exercise,3.080548
2025-04-06 14:34:34.845250,-0.93,0.42,-6.26,Exercise,3.102242
2025-04-06 14:34:34.866944,-0.73,0.32,-5.96,Exercise,3.123936
2025-04-06 14:34:34.888638,-0.87,0.32,-5.95,Exercise,3.14563
2025-04-06 14:34:34.910332,-1.15,0.19,-5.87,Exercise,3.167324
2025-04-06 14:34:34.932026,-1.18,0.04,-5.67,Exercise,3.189018
2025-04-06 14:34:34.953720,-0.9,0.07,-5.53,Exercise,3.210712
2025-04-06 14:34:34.975414,-0.48,0.03,-5.59,Exercise,3.232406
2025-04-06 14:34:34.997108,-1.16,-0.14,-6.26,Exercise,3.2541
2025-04-06 14:34:35.018802,-1.53,-0.25,-6.67,Exercise,3.275794
2025-04-06 14:34:35.040496,-1.97,-0.23,-7.13,Exercise,3.297488
2025-04-06 14:34:35.062190,-1.59,0.47,-8.18,Exercise,3.319182
2025-04-06 14:34:35.083884,-0.71,0.64,-8.64,Exercise,3.340876
2025-04-06 14:34:35.105578,-1.04,0.8,-9.1,Exercise,3.36257
2025-04-06 14:34:35.127272,-1.74,0.98,-9.85,Exercise,3.384264
2025-04-06 14:34:35.148966,-1.44,0.82,-10.2,Exercise,3.405958
2025-04-06 14:34:35.170660,-0.73,0.71,-10.31,Exercise,3.427652
2025-04-06 14:34:35.192354,-0.45,0.2,-10.31,Exercise,3.449346
2025-04-06 14:34:35.214048,-0.3,0.1,-10.3,Exercise,3.47104
2025-04-06 14:34:35.235742,0.1,0.16,-10.21,Exercise,3.492734
2025-04-06 14:34:35.257436,0.39,0.11,-10.05,Exercise,3.514428
2025-04-06 14:34:35.279130,0.27,0.16,-10.1,Exercise,3.536122
2025-04-06 14:34:35.300824,0.08,0.23,-10.16,Exercise,3.557816
2025-04-06 14:34:35.322518,-0.34,0.29,-10.14,Exercise,3.57951
2025-04-06 14:34:35.344212,-1.04,0.24,-10.28,Exercise,3.601204
2025-04-06 14:34:35.365906,-1.67,0.21,-10.3,Exercise,3.622898
2025-04-06 14:34:35.387600,-1.97,0.42,-10.38,Exercise,3.644592
2025-04-06 14:34:35.409294,-1.2,0.86,-10.03,Exercise,3.666286
2025-04-06 14:34:35.430988,-0.78,0.82,-9.73,Exercise,3.68798
2025-04-06 14:34:35.452682,-0.52,0.97,-9.7,Exercise,3.709674
2025-04-06 14:34:35.474376,-0.45,1.03,-9.73,Exercise,3.731368
2025-04-06 14:34:35.496070,-0.45,0.93,-9.71,Exercise,3.753062
2025-04-06 14:34:35.517764,-0.15,0.78,-9.57,Exercise,3.774756
2025-04-06 14:34:35.539458,-0.04,0.72,-9.5,Exercise,3.79645
2025-04-06 14:34:35.561152,-0.11,0.66,-9.46,Exercise,3.818144
2025-04-06 14:34:35.582846,-0.2,0.74,-9.39,Exercise,3.839838
2025-04-06 14:34:35.604540,-0.25,0.83,-9.4,Exercise,3.861532
2025-04-06 14:34:35.626234,-0.49,0.99,-9.48,Exercise,3.883226
2025-04-06 14:34:35.647928,-1.05,0.96,-9.6,Exercise,3.90492
2025-04-06 14:34:35.669622,-1.36,0.91,-9.64,Exercise,3.926614
2025-04-06 14:34:35.691316,-1.95,0.79,-9.7,Exercise,3.948308
2025-04-06 14:34:35.713010,-1.61,0.93,-9.41,Exercise,3.970002
2025-04-06 14:34:35.734704,-0.87,1.09,-8.71,Exercise,3.991696
2025-04-06 14:34:35.756398,-0.42,1.05,-7.97,Exercise,4.01339
2025-04-06 14:34:35.778092,-0.17,0.91,-7.37,Exercise,4.035084
2025-04-06 14:34:35.799786,-0.15,0.61,-7.01,Exercise,4.056778
2025-04-06 14:34:35.821480,-0.26,0.44,-6.89,Exercise,4.078472
2025-04-06 14:34:35.843174,-0.33,0.48,-6.85,Exercise,4.100166
2025-04-06 14:34:35.864868,-0.49,0.61,-6.92,Exercise,4.12186
2025-04-06 14:34:35.886562,-0.45,0.86,-6.94,Exercise,4.143554
2025-04-06 14:34:35.908256,-0.35,1.17,-6.89,Exercise,4.165248
2025-04-06 14:34:35.929950,-0.47,1.17,-6.94,Exercise,4.186942
2025-04-06 14:34:35.951644,-0.49,1.14,-7.2,Exercise,4.208636
2025-04-06 14:34:35.973338,-0.63,1.09,-7.53,Exercise,4.23033
2025-04-06 14:34:35.995032,-0.81,1.01,-7.79,Exercise,4.252024
2025-04-06 14:34:36.016726,-0.79,0.98,-7.87,Exercise,4.273718
2025-04-06 14:34:36.038420,-1.37,0.95,-8.91,Exercise,4.295412
2025-04-06 14:34:36.060114,-1.54,1.01,-9.38,Exercise,4.317106
2025-04-06 14:34:36.081808,-1.39,1.14,-9.91,Exercise,4.3388
2025-04-06 14:34:36.103502,-0.59,1.08,-9.93,Exercise,4.360494
2025-04-06 14:34:36.125196,-0.61,1.01,-9.83,Exercise,4.382188
2025-04-06 14:34:36.146890,-0.87,0.92,-9.85,Exercise,4.403882
2025-04-06 14:34:36.168584,-0.78,0.68,-10.26,Exercise,4.425576
2025-04-06 14:34:36.190278,-0.6,0.64,-10.77,Exercise,4.44727
2025-04-06 14:34:36.211972,-0.78,0.99,-10.88,Exercise,4.468964
2025-04-06 14:34:36.233666,-1.17,1.36,-11.0,Exercise,4.490658
2025-04-06 14:34:36.255360,-1.26,1.41,-11.16,Exercise,4.512352
2025-04-06 14:34:36.277054,-0.74,1.19,-11.01,Exercise,4.534046
2025-04-06 14:34:36.298748,-0.5,1.05,-10.99,Exercise,4.55574
2025-04-06 14:34:36.320442,-1.2,1.26,-11.52,Exercise,4.577434
2025-04-06 14:34:36.342136,-1.27,1.32,-11.58,Exercise,4.599128
2025-04-06 14:34:36.363830,-1.22,1.4,-11.74,Exercise,4.620822
2025-04-06 14:34:36.385524,-1.2,1.5,-12.11,Exercise,4.642516
2025-04-06 14:34:36.407218,-1.0,1.38,-12.04,Exercise,4.66421
2025-04-06 14:34:36.428912,-0.84,1.26,-11.88,Exercise,4.685904
2025-04-06 14:34:36.450606,-0.65,1.21,-11.53,Exercise,4.707598
2025-04-06 14:34:36.472300,-0.7,1.36,-11.65,Exercise,4.729292
2025-04-06 14:34:36.493994,-0.78,1.41,-11.9,Exercise,4.750986
2025-04-06 14:34:36.515688,-0.85,1.24,-11.58,Exercise,4.77268
2025-04-06 14:34:36.537382,-0.81,1.23,-11.42,Exercise,4.794374
2025-04-06 14:34:36.559076,-0.8,1.13,-11.46,Exercise,4.816068
2025-04-06 14:34:36.580770,-1.21,1.24,-12.03,Exercise,4.837762
2025-04-06 14:34:36.602464,-1.28,1.32,-11.95,Exercise,4.859456
2025-04-06 14:34:36.624158,-1.21,1.31,-11.69,Exercise,4.88115
2025-04-06 14:34:36.645852,-0.83,1.3,-11.65,Exercise,4.902844
2025-04-06 14:34:36.667546,-0.8,1.32,-11.63,Exercise,4.924538
2025-04-06 14:34:36.689240,-0.8,1.38,-11.6,Exercise,4.946232
2025-04-06 14:34:36.710934,-0.86,1.47,-11.84,Exercise,4.967926
2025-04-06 14:34:36.732628,-0.76,1.59,-12.09,Exercise,4.98962
2025-04-06 14:34:36.754322,-0.76,1.48,-12.1,Exercise,5.011314
2025-04-06 14:34:36.776016,-0.76,1.31,-12.27,Exercise,5.033008
2025-04-06 14:34:36.797710,-0.91,1.28,-12.49,Exercise,5.054702
2025-04-06 14:34:36.819404,-1.22,1.35,-12.69,Exercise,5.076396
2025-04-06 14:34:36.841098,-1.4,1.41,-13.12,Exercise,5.09809
2025-04-06 14:34:36.862792,-1.33,1.41,-13.38,Exercise,5.119784
2025-04-06 14:34:36.884486,-1.06,1.33,-13.22,Exercise,5.141478
2025-04-06 14:34:36.906180,-0.84,1.06,-12.96,Exercise,5.163172
2025-04-06 14:34:36.927874,-0.9,0.84,-13.09,Exercise,5.184866
2025-04-06 14:34:36.949568,-1.25,1.1,-13.53,Exercise,5.20656
2025-04-06 14:34:36.971262,-1.31,1.5,-13.64,Exercise,5.228254
2025-04-06 14:34:36.992956,-0.75,1.7,-13.16,Exercise,5.249948
2025-04-06 14:34:37.014650,-0.47,1.52,-12.51,Exercise,5.271642
2025-04-06 14:34:37.036344,-0.71,1.37,-12.06,Exercise,5.293336
2025-04-06 14:34:37.058038,-1.01,1.23,-11.6,Exercise,5.31503
2025-04-06 14:34:37.079732,-1.17,1.17,-11.15,Exercise,5.336724
2025-04-06 14:34:37.101426,-0.95,1.18,-10.55,Exercise,5.358418
2025-04-06 14:34:37.123120,-0.87,1.14,-9.99,Exercise,5.380112
2025-04-06 14:34:37.144814,-0.83,1.08,-9.42,Exercise,5.401806
2025-04-06 14:34:37.166508,-0.88,0.97,-8.76,Exercise,5.4235
2025-04-06 14:34:37.188202,-0.75,0.89,-7.99,Exercise,5.445194
2025-04-06 14:34:37.209896,-0.2,0.67,-6.61,Exercise,5.466888
2025-04-06 14:34:37.231590,-0.11,0.61,-5.88,Exercise,5.488582
2025-04-06 14:34:37.253284,-0.24,0.57,-5.47,Exercise,5.510276
2025-04-06 14:34:37.274978,-0.48,0.54,-5.35,Exercise,5.53197
2025-04-06 14:34:37.296672,-0.5,0.73,-5.24,Exercise,5.553664
2025-04-06 14:34:37.318366,-0.25,0.96,-5.0,Exercise,5.575358
2025-04-06 14:34:37.340060,-0.38,1.03,-5.02,Exercise,5.597052
2025-04-06 14:34:37.361754,-0.6,1.1,-5.42,Exercise,5.618746
2025-04-06 14:34:37.383448,-0.46,1.14,-5.7,Exercise,5.64044
2025-04-06 14:34:37.405142,-0.43,1.44,-6.61,Exercise,5.662134
2025-04-06 14:34:37.426836,-0.44,1.57,-7.15,Exercise,5.683828
2025-04-06 14:34:37.448530,-0.39,1.52,-8.3,Exercise,5.705522
2025-04-06 14:34:37.470224,-0.54,1.55,-9.08,Exercise,5.727216
2025-04-06 14:34:37.491918,-0.58,1.51,-9.35,Exercise,5.74891
2025-04-06 14:34:37.513612,-0.74,1.52,-9.91,Exercise,5.770604
2025-04-06 14:34:37.535306,-0.79,1.7,-10.15,Exercise,5.792298
2025-04-06 14:34:37.557000,-0.55,1.64,-9.95,Exercise,5.813992
2025-04-06 14:34:37.578694,-0.22,1.35,-9.57,Exercise,5.835686
2025-04-06 14:34:37.600388,0.01,0.96,-9.33,Exercise,5.85738
2025-04-06 14:34:37.622082,-0.05,0.69,-9.24,Exercise,5.879074
2025-04-06 14:34:37.643776,-0.19,0.77,-9.42,Exercise,5.900768
2025-04-06 14:34:37.665470,-0.15,1.01,-9.57,Exercise,5.922462
2025-04-06 14:34:37.687164,-0.53,1.27,-9.83,Exercise,5.944156
2025-04-06 14:34:37.708858,-0.68,1.34,-9.89,Exercise,5.96585
2025-04-06 14:34:37.730552,-0.83,1.4,-9.89,Exercise,5.987544
2025-04-06 14:34:37.752246,-0.76,1.27,-9.59,Exercise,6.009238
2025-04-06 14:34:37.773940,-0.68,1.04,-9.25,Exercise,6.030932
2025-04-06 14:34:37.795634,-0.62,0.97,-9.12,Exercise,6.052626
2025-04-06 14:34:37.817328,-0.37,0.94,-8.81,Exercise,6.07432
2025-04-06 14:34:37.839022,-0.19,0.99,-8.42,Exercise,6.096014
2025-04-06 14:34:37.860716,-0.18,1.07,-8.04,Exercise,6.117708
2025-04-06 14:34:37.882410,-0.29,0.95,-7.54,Exercise,6.139402
2025-04-06 14:34:37.904104,-0.3,0.85,-7.27,Exercise,6.161096
2025-04-06 14:34:37.925798,-0.35,0.9,-7.1,Exercise,6.18279
2025-04-06 14:34:37.947492,-0.31,1.12,-6.71,Exercise,6.204484
2025-04-06 14:34:37.969186,-0.3,1.14,-6.21,Exercise,6.226178
2025-04-06 14:34:37.990880,-0.54,0.94,-6.15,Exercise,6.247872
2025-04-06 14:34:38.012574,-0.83,0.77,-6.48,Exercise,6.269566
2025-04-06 14:34:38.034268,-0.77,0.72,-6.61,Exercise,6.29126
2025-04-06 14:34:38.055962,-0.64,0.85,-6.64,Exercise,6.312954
2025-04-06 14:34:38.077656,-0.56,0.8,-6.68,Exercise,6.334648
2025-04-06 14:34:38.099350,-0.54,0.74,-6.89,Exercise,6.356342
2025-04-06 14:34:38.121044,-0.41,0.77,-7.34,Exercise,6.378036
2025-04-06 14:34:38.142738,-0.39,0.65,-8.14,Exercise,6.39973
2025-04-06 14:34:38.164432,-0.55,0.74,-9.24,Exercise,6.421424
2025-04-06 14:34:38.186126,-0.68,0.94,-10.09,Exercise,6.443118
2025-04-06 14:34:38.207820,-0.78,1.19,-10.65,Exercise,6.464812
2025-04-06 14:34:38.229514,-0.7,1.11,-10.66,Exercise,6.486506
2025-04-06 14:34:38.251208,-0.39,0.78,-10.56,Exercise,6.5082
2025-04-06 14:34:38.272902,-0.06,0.59,-10.84,Exercise,6.529894
2025-04-06 14:34:38.294596,-0.01,0.7,-11.52,Exercise,6.551588
2025-04-06 14:34:38.316290,-0.43,1.15,-12.03,Exercise,6.573282
2025-04-06 14:34:38.337984,-0.79,1.46,-12.01,Exercise,6.594976
2025-04-06 14:34:38.359678,-0.59,1.44,-11.66,Exercise,6.61667
2025-04-06 14:34:38.381372,-0.48,1.21,-11.49,Exercise,6.638364
2025-04-06 14:34:38.403066,-0.86,1.1,-11.77,Exercise,6.660058
2025-04-06 14:34:38.424760,-1.42,1.08,-12.34,Exercise,6.681752
2025-04-06 14:34:38.446454,-1.46,1.26,-12.51,Exercise,6.703446
2025-04-06 14:34:38.468148,-0.85,1.35,-11.94,Exercise,6.72514
2025-04-06 14:34:38.489842,-0.27,1.3,-11.35,Exercise,6.746834
2025-04-06 14:34:38.511536,-0.37,1.34,-11.41,Exercise,6.768528
2025-04-06 14:34:38.533230,-0.83,1.3,-11.69,Exercise,6.790222
2025-04-06 14:34:38.554924,-0.82,1.13,-11.82,Exercise,6.811916
2025-04-06 14:34:38.576618,-0.51,1.09,-11.66,Exercise,6.83361
2025-04-06 14:34:38.598312,-0.5,1.12,-11.63,Exercise,6.855304
2025-04-06 14:34:38.620006,-0.81,1.16,-11.8,Exercise,6.876998
2025-04-06 14:34:38.641700,-0.83,1.23,-11.86,Exercise,6.898692
2025-04-06 14:34:38.663394,-0.74,1.32,-11.99,Exercise,6.920386
2025-04-06 14:34:38.685088,-0.74,1.26,-11.87,Exercise,6.94208
2025-04-06 14:34:38.706782,-0.73,1.2,-11.76,Exercise,6.963774
2025-04-06 14:34:38.728476,-0.73,1.19,-11.88,Exercise,6.985468
2025-04-06 14:34:38.750170,-0.72,1.35,-12.04,Exercise,7.007162
2025-04-06 14:34:38.771864,-0.78,1.47,-12.13,Exercise,7.028856
